Sample__ID,Landcover,Hill__side,Date,Time,Scientific__name,Common_name_species,DBH (cm),Average_DBH_plot,STD_DBH_Plot,Average_DBH_Landcovertype,STD_DBH_Landcover,Basal area cm2,Cumulative_Basal_Area_perPlot,Cumulative_Basal_Area_Hectar,Average_BasalArea_Per_Ha,STD_BasalArea,Height (m),Average_Height_Plot,Average_Height_Landcovertype,STD_Height,Native,AGB Chave 2014 Eq. 4 (kg),AGB Chave Eq. 2005,AGB_Total_individual,Carbon_Stock_individual (kg),Cumulative_AGB_Plot,Cumulative_AGB_Per_Ha,Average_Biomass,STD_AGB,Average_AGC,STD_AGC,Weather,Latitudine_field_data,Longitudine_field_data,SOC,Total__N,Available__P,Air__T,Air__humidity,Soil_T,Soil_h,Soil_pH,Grass__cover,Shrubs__cover,Tree__cover,Average_densiometer_per_landcovertype,Barangay,Elevation,Mean_elevation,pH_kit
O3SB,24 years old,S,5/09/2024,9:11,Acacia mangium,Mangium,5.7,,,,,25.520895,,,,,NA,,,,E,NA,8.032868148,8.032868148,3.77544803,,,,,0,0,Sunny/Cloudy/windy,HIDED,HIDED,NA,NA,NA,29,72.3,26.66666667,45,6.266666667,0-20,40-60,0-20,92.2,HIDED,270,,5
O3SB,24 years old,S,5/09/2024,9:11,Acacia mangium,Mangium,7.5,,,,,44.184375,,,,,9.3,,,,E,16.3029898,16.52139576,16.3029898,7.662405206,,,,,0,0,Sunny/Cloudy/windy,HIDED,HIDED,NA,NA,NA,29,72.3,26.66666667,45,6.266666667,0-20,40-60,0-20,92.2,HIDED,270,,5
O3SB,24 years old,S,5/09/2024,9:11,Acacia mangium,Mangium,8.9,,,,,62.219455,,,,,11.3,,,,E,27.53735141,25.98247017,27.53735141,12.94255516,,,,,0,0,Sunny/Cloudy/windy,HIDED,HIDED,NA,NA,NA,29,72.3,26.66666667,45,6.266666667,0-20,40-60,0-20,92.2,HIDED,270,,5
O3SB,24 years old,S,5/09/2024,9:11,Acacia mangium,Mangium,8.2,,,,,52.81702,,,,,NA,,,,E,NA,20.91560664,20.91560664,9.830335121,,,,,0,0,Sunny/Cloudy/windy,HIDED,HIDED,NA,NA,NA,29,72.3,26.66666667,45,6.266666667,0-20,40-60,0-20,92.2,HIDED,270,,5
O4NB,24 years old,N,5/09/2024,11:55,Leucaena leucocephala,Ipil ipil,30.5,14.7862069,12.98789888,,,730.711375,8690.39496,217259.874,,,10.9,11.77142857,,,E,353.7759185,806.0288393,353.7759185,166.2746817,4161.876694,104046.9174,,,0,0,Sunny/Cloudy/windy,HIDED,HIDED,NA,NA,NA,31.6,69.4,28.33333333,79.33333333,5.033333333,0-20,40-60,0-20,92.2,HIDED,271,,6
O4NB,24 years old,N,5/09/2024,11:55,Mallotus mollissimus ,Hanom-o,34.2,,,,,918.75222,,,,,NA,,,,N,NA,591.5138041,591.5138041,278.0114879,,,,,0,0,Sunny/Cloudy/windy,HIDED,HIDED,NA,NA,NA,31.6,69.4,28.33333333,79.33333333,5.033333333,0-20,40-60,0-20,92.2,HIDED,271,,6
O4NB,24 years old,N,5/09/2024,11:55,Mallotus mollissimus ,Hanom-o,6.3,,,,,31.176495,,,,,NA,,,,N,NA,6.894406711,6.894406711,3.240371154,,,,,0,0,Sunny/Cloudy/windy,HIDED,HIDED,NA,NA,NA,31.6,69.4,28.33333333,79.33333333,5.033333333,0-20,40-60,0-20,92.2,HIDED,271,,6
O4NB,24 years old,N,5/09/2024,11:55,Macaranga tanarius (Linn.),Minonga,8.9,,,,,62.219455,,,,,NA,,,,N,NA,21.08011731,21.08011731,9.907655136,,,,,0,0,Sunny/Cloudy/windy,HIDED,HIDED,NA,NA,NA,31.6,69.4,28.33333333,79.33333333,5.033333333,0-20,40-60,0-20,92.2,HIDED,271,,6
O4NB,24 years old,N,5/09/2024,11:55,Homalanthus populneus,Balanti,5.7,,,,,25.520895,,,,,NA,,,,N,NA,5.759414899,5.759414899,2.706925003,,,,,0,0,Sunny/Cloudy/windy,HIDED,HIDED,NA,NA,NA,31.6,69.4,28.33333333,79.33333333,5.033333333,0-20,40-60,0-20,92.2,HIDED,271,,6
O4NB,24 years old,N,5/09/2024,11:55,Artocarpus blancoi,Antipolo,5.1,,,,,20.430855,,,,,NA,,,,N,NA,4.877245242,4.877245242,2.292305264,,,,,0,0,Sunny/Cloudy/windy,HIDED,HIDED,NA,NA,NA,31.6,69.4,28.33333333,79.33333333,5.033333333,0-20,40-60,0-20,92.2,HIDED,271,,6
O4NB,24 years old,N,5/09/2024,11:55,Cocos nucifera,Coconut,22.7,,,,,404.760295,,,,,14,,,,N,199.4312561,292.1866738,199.4312561,93.73269037,,,,,0,0,Sunny/Cloudy/windy,HIDED,HIDED,NA,NA,NA,31.6,69.4,28.33333333,79.33333333,5.033333333,0-20,40-60,0-20,92.2,HIDED,271,,6
O4NB,24 years old,N,5/09/2024,11:55,Alstonia scholaris,Dita,6.5,,,,,33.187375,,,,,NA,,,,N,NA,8.339417251,8.339417251,3.919526108,,,,,0,0,Sunny/Cloudy/windy,HIDED,HIDED,NA,NA,NA,31.6,69.4,28.33333333,79.33333333,5.033333333,0-20,40-60,0-20,92.2,HIDED,271,,6
O4NB,24 years old,N,5/09/2024,11:55,Leucaena leucocephala,Ipil ipil,5.3,,,,,22.064695,,,,,NA,,,,E,NA,8.023131155,8.023131155,3.770871643,,,,,0,0,Sunny/Cloudy/windy,HIDED,HIDED,NA,NA,NA,31.6,69.4,28.33333333,79.33333333,5.033333333,0-20,40-60,0-20,92.2,HIDED,271,,6
O4NB,24 years old,N,5/09/2024,11:55,Macaranga tanarius (Linn.),Minonga,20.3,,,,,323.696695,,,,,NA,,,,N,NA,187.4048886,187.4048886,88.08029764,,,,,0,0,Sunny/Cloudy/windy,HIDED,HIDED,NA,NA,NA,31.6,69.4,28.33333333,79.33333333,5.033333333,0-20,40-60,0-20,92.2,HIDED,271,,6
O4NB,24 years old,N,5/09/2024,11:55,Cocos nucifera,Coconut,29.7,,,,,692.881695,,,,,9.4,,,,N,228.4563125,587.9688142,228.4563125,107.3744669,,,,,0,0,Sunny/Cloudy/windy,HIDED,HIDED,NA,NA,NA,31.6,69.4,28.33333333,79.33333333,5.033333333,0-20,40-60,0-20,92.2,HIDED,271,,6
O4NB,24 years old,N,5/09/2024,11:55,Mallotus mollissimus ,Hanom-o,6.2,,,,,30.19462,,,,,NA,,,,N,NA,6.610983138,6.610983138,3.107162075,,,,,0,0,Sunny/Cloudy/windy,HIDED,HIDED,NA,NA,NA,31.6,69.4,28.33333333,79.33333333,5.033333333,0-20,40-60,0-20,92.2,HIDED,271,,6
O4NB,24 years old,N,5/09/2024,11:55,Leucaena leucocephala,Ipil ipil,9,,,,,63.6255,,,,,NA,,,,E,NA,32.31809231,32.31809231,15.18950339,,,,,0,0,Sunny/Cloudy/windy,HIDED,HIDED,NA,NA,NA,31.6,69.4,28.33333333,79.33333333,5.033333333,0-20,40-60,0-20,92.2,HIDED,271,,6
O4NB,24 years old,N,5/09/2024,11:55,Leucaena leucocephala,Ipil ipil,10.1,,,,,80.128855,,,,,NA,,,,E,NA,43.88288534,43.88288534,20.62495611,,,,,0,0,Sunny/Cloudy/windy,HIDED,HIDED,NA,NA,NA,31.6,69.4,28.33333333,79.33333333,5.033333333,0-20,40-60,0-20,92.2,HIDED,271,,6
O4NB,24 years old,N,5/09/2024,11:55,Macaranga tanarius (Linn.),Minonga,35.5,,,,,989.926375,,,,,NA,,,,N,NA,799.4002118,799.4002118,375.7180995,,,,,0,0,Sunny/Cloudy/windy,HIDED,HIDED,NA,NA,NA,31.6,69.4,28.33333333,79.33333333,5.033333333,0-20,40-60,0-20,92.2,HIDED,271,,6
O4NB,24 years old,N,5/09/2024,11:55,Artocarpus blancoi,Antipolo,5.5,,,,,23.761375,,,,,NA,,,,N,NA,5.936916605,5.936916605,2.790350804,,,,,0,0,Sunny/Cloudy/windy,HIDED,HIDED,NA,NA,NA,31.6,69.4,28.33333333,79.33333333,5.033333333,0-20,40-60,0-20,92.2,HIDED,271,,6
O4NB,24 years old,N,5/09/2024,11:55,Macaranga tanarius (Linn.),Minonga,6.9,,,,,37.397655,,,,,NA,,,,N,NA,10.75873221,10.75873221,5.056604139,,,,,0,0,Sunny/Cloudy/windy,HIDED,HIDED,NA,NA,NA,31.6,69.4,28.33333333,79.33333333,5.033333333,0-20,40-60,0-20,92.2,HIDED,271,,6
O4NB,24 years old,N,5/09/2024,11:55,Alstonia scholaris,Dita,5.7,,,,,25.520895,,,,,NA,,,,N,NA,5.910978449,5.910978449,2.778159871,,,,,0,0,Sunny/Cloudy/windy,HIDED,HIDED,NA,NA,NA,31.6,69.4,28.33333333,79.33333333,5.033333333,0-20,40-60,0-20,92.2,HIDED,271,,6
O4NB,24 years old,N,5/09/2024,11:55,Alstonia scholaris,Dita,5.3,,,,,22.064695,,,,,NA,,,,N,NA,4.889095548,4.889095548,2.297874908,,,,,0,0,Sunny/Cloudy/windy,HIDED,HIDED,NA,NA,NA,31.6,69.4,28.33333333,79.33333333,5.033333333,0-20,40-60,0-20,92.2,HIDED,271,,6
O4NB,24 years old,N,5/09/2024,11:55,Macaranga tanarius (Linn.),Minonga,14.9,,,,,174.388855,,,,,NA,,,,N,NA,82.77917428,82.77917428,38.90621191,,,,,0,0,Sunny/Cloudy/windy,HIDED,HIDED,NA,NA,NA,31.6,69.4,28.33333333,79.33333333,5.033333333,0-20,40-60,0-20,92.2,HIDED,271,,6
O4NB,24 years old,N,5/09/2024,11:55,Artocarpus nitidus (A. lamellosus) ,Kubi,7.1,,,,,39.597055,,,,,NA,,,,N,NA,12.94865441,12.94865441,6.085867573,,,,,0,0,Sunny/Cloudy/windy,HIDED,HIDED,NA,NA,NA,31.6,69.4,28.33333333,79.33333333,5.033333333,0-20,40-60,0-20,92.2,HIDED,271,,6
O4NB,24 years old,N,5/09/2024,11:55,Artocarpus nitidus (A. lamellosus) ,Kubi,6.5,,,,,33.187375,,,,,NA,,,,N,NA,10.26389816,10.26389816,4.824032135,,,,,0,0,Sunny/Cloudy/windy,HIDED,HIDED,NA,NA,NA,31.6,69.4,28.33333333,79.33333333,5.033333333,0-20,40-60,0-20,92.2,HIDED,271,,6
O4NB,24 years old,N,5/09/2024,11:55,Mallotus mollissimus ,Hanom-o,23.5,,,,,433.792375,,,,,11.5,,,,N,124.3343233,223.9343534,124.3343233,58.43713195,,,,,0,0,Sunny/Cloudy/windy,HIDED,HIDED,NA,NA,NA,31.6,69.4,28.33333333,79.33333333,5.033333333,0-20,40-60,0-20,92.2,HIDED,271,,6
O4NB,24 years old,N,5/09/2024,11:55,Mallotus mollissimus ,Hanom-o,11.2,,,,,98.53312,,,,,12.5,,,,N,31.74557724,31.5796224,31.74557724,14.9204213,,,,,0,0,Sunny/Cloudy/windy,HIDED,HIDED,NA,NA,NA,31.6,69.4,28.33333333,79.33333333,5.033333333,0-20,40-60,0-20,92.2,HIDED,271,,6
O4NB,24 years old,N,5/09/2024,11:55,Artocarpus blancoi,Antipolo,16.7,,,,,219.068095,,,,,12.8,,,,N,86.62829343,111.9696264,86.62829343,40.71529791,,,,,0,0,Sunny/Cloudy/windy,HIDED,HIDED,NA,NA,NA,31.6,69.4,28.33333333,79.33333333,5.033333333,0-20,40-60,0-20,92.2,HIDED,271,,6
O4NB,24 years old,N,5/09/2024,11:55,Acacia mangium,Mangium,60.5,,,,,2875.126375,,,,,11.3,,,,E,1160.644894,3723.165725,1160.644894,545.5031002,,,,,0,0,Sunny/Cloudy/windy,HIDED,HIDED,NA,NA,NA,31.6,69.4,28.33333333,79.33333333,5.033333333,0-20,40-60,0-20,92.2,HIDED,271,,6
O4NB,24 years old,N,5/09/2024,11:55,Homalanthus populneus,Balanti,6.5,,,,,33.187375,,,,,NA,,,,N,NA,8.125586039,8.125586039,3.819025438,,,,,0,0,Sunny/Cloudy/windy,HIDED,HIDED,NA,NA,NA,31.6,69.4,28.33333333,79.33333333,5.033333333,0-20,40-60,0-20,92.2,HIDED,271,,6
O4NB,24 years old,N,5/09/2024,11:55,Pipturus arborescens,Dalunot,5.8,,,,,26.42422,,,,,NA,,,,N,NA,7.172859164,7.172859164,3.371243807,,,,,0,0,Sunny/Cloudy/windy,HIDED,HIDED,NA,NA,NA,31.6,69.4,28.33333333,79.33333333,5.033333333,0-20,40-60,0-20,92.2,HIDED,271,,6
O4NB,24 years old,N,5/09/2024,11:55,Artocarpus blancoi,Antipolo,16.7,,,,,219.068095,,,,,NA,,,,N,NA,111.9696264,111.9696264,52.62572441,,,,,0,0,Sunny/Cloudy/windy,HIDED,HIDED,NA,NA,NA,31.6,69.4,28.33333333,79.33333333,5.033333333,0-20,40-60,0-20,92.2,HIDED,271,,6
R1SB,Remnant,S,31/08/2024,9:53,Ficus pseudopalma,Lubi lubi palm,11.2,13.08953846,8.222457136,12.70936632,9.2,98.53312,12146.81836,303670.4589,194742.3108,87181.07269,NA,19.43833333,13.79041667,6.8,N,NA,35.1887221,35.1887221,16.53869939,7657.069907,191426.7477,118252.3097,67860.54988,55578.6,31894.5,Cloudy,HIDED,HIDED,NA,NA,NA,28,86.5,26,62.33333333,6,0-20,40-60,60-80,92.46,HIDED,499,433.1257485,6
R1SB,Remnant,S,31/08/2024,9:53,Myristica philippinensis,Duguan,11.2,,,,,98.53312,,,,,NA,,,,N,NA,47.82057106,47.82057106,22.4756684,,,,,0,0,Cloudy,HIDED,HIDED,NA,NA,NA,28,86.5,26,62.33333333,6,0-20,40-60,60-80,92.46,HIDED,499,,6
R1SB,Remnant,S,31/08/2024,9:53,Sindora Supa,Supa,9.8,,,,,75.43942,,,,,NA,,,,N,NA,31.57823866,31.57823866,14.84177217,,,,,0,0,Cloudy,HIDED,HIDED,NA,NA,NA,28,86.5,26,62.33333333,6,0-20,40-60,60-80,92.46,HIDED,499,,6
R1SB,Remnant,S,31/08/2024,9:53,Cinnamomum mercadoi,Kalingan,10,,,,,78.55,,,,,NA,,,,N,NA,28.71526341,28.71526341,13.4961738,,,,,0,0,Cloudy,HIDED,HIDED,NA,NA,NA,28,86.5,26,62.33333333,6,0-20,40-60,60-80,92.46,HIDED,499,,6
R1SB,Remnant,S,31/08/2024,9:53,Caryota rumphiana,Pugahan,30,,,,,706.95,,,,,29.9,,,,E,719.2636069,602.1197552,719.2636069,338.0538952,,,,,0,0,Cloudy,HIDED,HIDED,NA,NA,NA,28,86.5,26,62.33333333,6,0-20,40-60,60-80,92.46,HIDED,499,,6
R1SB,Remnant,S,31/08/2024,9:53,Cinnamomum mercadoi,Kalingan,9,,,,,63.6255,,,,,NA,,,,N,NA,21.71371827,21.71371827,10.20544759,,,,,0,0,Cloudy,HIDED,HIDED,NA,NA,NA,28,86.5,26,62.33333333,6,0-20,40-60,60-80,92.46,HIDED,499,,6
R1SB,Remnant,S,31/08/2024,9:53,Lithocarpus celebicus,Ulaian,22.7,,,,,404.760295,,,,,NA,,,,N,NA,291.5549189,291.5549189,137.0308119,,,,,0,0,Cloudy,HIDED,HIDED,NA,NA,NA,28,86.5,26,62.33333333,6,0-20,40-60,60-80,92.46,HIDED,499,,6
R1SB,Remnant,S,31/08/2024,9:53,Diplodiscus paniculatus,Balubo,8.4,,,,,55.42488,,,,,NA,,,,N,NA,26.49919991,26.49919991,12.45462396,,,,,0,0,Cloudy,HIDED,HIDED,NA,NA,NA,28,86.5,26,62.33333333,6,0-20,40-60,60-80,92.46,HIDED,499,,6
R1SB,Remnant,S,31/08/2024,9:53,Sindora Supa,Supa,14.2,,,,,158.38822,,,,,NA,,,,N,NA,84.53929429,84.53929429,39.73346832,,,,,0,0,Cloudy,HIDED,HIDED,NA,NA,NA,28,86.5,26,62.33333333,6,0-20,40-60,60-80,92.46,HIDED,499,,6
R1SB,Remnant,S,31/08/2024,9:53,Diospyros blancoi,Kamagong,11.2,,,,,98.53312,,,,,NA,,,,N,NA,63.1592448,63.1592448,29.68484506,,,,,0,0,Cloudy,HIDED,HIDED,NA,NA,NA,28,86.5,26,62.33333333,6,0-20,40-60,60-80,92.46,HIDED,499,,6
R1SB,Remnant,S,31/08/2024,9:53,Shorea contorta,Lauan,13.9,,,,,151.766455,,,,,NA,,,,N,NA,68.84798645,68.84798645,32.35855363,,,,,0,0,Cloudy,HIDED,HIDED,NA,NA,NA,28,86.5,26,62.33333333,6,0-20,40-60,60-80,92.46,HIDED,499,,6
R1SB,Remnant,S,31/08/2024,9:53,Cinnamomum mercadoi,Kalingan,9.8,,,,,75.43942,,,,,NA,,,,N,NA,27.21613094,27.21613094,12.79158154,,,,,0,0,Cloudy,HIDED,HIDED,NA,NA,NA,28,86.5,26,62.33333333,6,0-20,40-60,60-80,92.46,HIDED,499,,6
R1SB,Remnant,S,31/08/2024,9:53,Cinnamomum mercadoi,Kalingan,14.2,,,,,158.38822,,,,,NA,,,,N,NA,72.86133111,72.86133111,34.24482562,,,,,0,0,Cloudy,HIDED,HIDED,NA,NA,NA,28,86.5,26,62.33333333,6,0-20,40-60,60-80,92.46,HIDED,499,,6
R1SB,Remnant,S,31/08/2024,9:53,Ficus variegata,Tangisang bayawak,6.2,,,,,30.19462,,,,,NA,,,,E,NA,5.28878651,5.28878651,2.48572966,,,,,0,0,Cloudy,HIDED,HIDED,NA,NA,NA,28,86.5,26,62.33333333,6,0-20,40-60,60-80,92.46,HIDED,499,,6
R1SB,Remnant,S,31/08/2024,9:53,Vitex quinate,Kulipapa,6.9,,,,,37.397655,,,,,NA,,,,N,NA,16.26319986,16.26319986,7.643703934,,,,,0,0,Cloudy,HIDED,HIDED,NA,NA,NA,28,86.5,26,62.33333333,6,0-20,40-60,60-80,92.46,HIDED,499,,6
R1SB,Remnant,S,31/08/2024,9:53,Vitex quinate,Kulipapa,7.7,,,,,46.572295,,,,,NA,,,,N,NA,21.72041422,21.72041422,10.20859468,,,,,0,0,Cloudy,HIDED,HIDED,NA,NA,NA,28,86.5,26,62.33333333,6,0-20,40-60,60-80,92.46,HIDED,499,,6
R1SB,Remnant,S,31/08/2024,9:53,Ficus pseudopalma,Lubi lubi palm,11.3,,,,,100.300495,,,,,NA,,,,N,NA,36.02943862,36.02943862,16.93383615,,,,,0,0,Cloudy,HIDED,HIDED,NA,NA,NA,28,86.5,26,62.33333333,6,0-20,40-60,60-80,92.46,HIDED,499,,6
R1SB,Remnant,S,31/08/2024,9:53,Pipturus arborescens,Dalunot,9.1,,,,,65.047255,,,,,NA,,,,N,NA,25.94281497,25.94281497,12.19312304,,,,,0,0,Cloudy,HIDED,HIDED,NA,NA,NA,28,86.5,26,62.33333333,6,0-20,40-60,60-80,92.46,HIDED,499,,6
R1SB,Remnant,S,31/08/2024,9:53,Sindora Supa,Supa,5.8,,,,,26.42422,,,,,NA,,,,N,NA,7.91353225,7.91353225,3.719360158,,,,,0,0,Cloudy,HIDED,HIDED,NA,NA,NA,28,86.5,26,62.33333333,6,0-20,40-60,60-80,92.46,HIDED,499,,6
R1SB,Remnant,S,31/08/2024,9:53,Vitex quinate,Kulipapa,9.9,,,,,76.986855,,,,,NA,,,,N,NA,42.26420384,42.26420384,19.8641758,,,,,0,0,Cloudy,HIDED,HIDED,NA,NA,NA,28,86.5,26,62.33333333,6,0-20,40-60,60-80,92.46,HIDED,499,,6
R1SB,Remnant,S,31/08/2024,9:53,Ficus pseudopalma,Lubi lubi palm,10.2,,,,,81.72342,,,,,NA,,,,N,NA,27.44976727,27.44976727,12.90139062,,,,,0,0,Cloudy,HIDED,HIDED,NA,NA,NA,28,86.5,26,62.33333333,6,0-20,40-60,60-80,92.46,HIDED,499,,6
R1SB,Remnant,S,31/08/2024,9:53,Lithocarpus celebicus,Ulaian,14.1,,,,,156.165255,,,,,NA,,,,N,NA,82.96895139,82.96895139,38.99540715,,,,,0,0,Cloudy,HIDED,HIDED,NA,NA,NA,28,86.5,26,62.33333333,6,0-20,40-60,60-80,92.46,HIDED,499,,6
R1SB,Remnant,S,31/08/2024,9:53,Ficus pseudopalma,Lubi lubi palm,13,,,,,132.7495,,,,,NA,,,,N,NA,52.2776561,52.2776561,24.57049837,,,,,0,0,Cloudy,HIDED,HIDED,NA,NA,NA,28,86.5,26,62.33333333,6,0-20,40-60,60-80,92.46,HIDED,499,,6
R1SB,Remnant,S,31/08/2024,9:53,Lithocarpus celebicus,Ulaian,29,,,,,660.6055,,,,,17.4,,,,N,396.889195,551.6254422,396.889195,186.5379217,,,,,0,0,Cloudy,HIDED,HIDED,NA,NA,NA,28,86.5,26,62.33333333,6,0-20,40-60,60-80,92.46,HIDED,499,,6
R1SB,Remnant,S,31/08/2024,9:53,Ficus pseudopalma,Lubi lubi palm,6.5,,,,,33.187375,,,,,NA,,,,N,NA,8.339417251,8.339417251,3.919526108,,,,,0,0,Cloudy,HIDED,HIDED,NA,NA,NA,28,86.5,26,62.33333333,6,0-20,40-60,60-80,92.46,HIDED,499,,6
R1SB,Remnant,S,31/08/2024,9:53,Ficus pseudopalma,Lubi lubi palm,10.12,,,,,80.4465112,,,,,NA,,,,N,NA,26.88193156,26.88193156,12.63450783,,,,,0,0,Cloudy,HIDED,HIDED,NA,NA,NA,28,86.5,26,62.33333333,6,0-20,40-60,60-80,92.46,HIDED,499,,6
R1SB,Remnant,S,31/08/2024,9:53,Ficus pseudopalma,Lubi lubi palm,12.8,,,,,128.69632,,,,,NA,,,,N,NA,50.16908247,50.16908247,23.57946876,,,,,0,0,Cloudy,HIDED,HIDED,NA,NA,NA,28,86.5,26,62.33333333,6,0-20,40-60,60-80,92.46,HIDED,499,,6
R1SB,Remnant,S,31/08/2024,9:53,Ficus pseudopalma,Lubi lubi palm,18.1,,,,,257.337655,,,,,NA,,,,N,NA,125.6297309,125.6297309,59.04597352,,,,,0,0,Cloudy,HIDED,HIDED,NA,NA,NA,28,86.5,26,62.33333333,6,0-20,40-60,60-80,92.46,HIDED,499,,6
R1SB,Remnant,S,31/08/2024,9:53,Ficus pseudopalma,Lubi lubi palm,10.8,,,,,91.62072,,,,,NA,,,,N,NA,31.94875255,31.94875255,15.0159137,,,,,0,0,Cloudy,HIDED,HIDED,NA,NA,NA,28,86.5,26,62.33333333,6,0-20,40-60,60-80,92.46,HIDED,499,,6
R1SB,Remnant,S,31/08/2024,9:53,Calophyllum blancoi,Bitang hol,7,,,,,38.4895,,,,,NA,,,,N,NA,11.95387754,11.95387754,5.618322444,,,,,0,0,Cloudy,HIDED,HIDED,NA,NA,NA,28,86.5,26,62.33333333,6,0-20,40-60,60-80,92.46,HIDED,499,,6
R1SB,Remnant,S,31/08/2024,9:53,Ficus pseudopalma,Lubi lubi palm,6.3,,,,,31.176495,,,,,NA,,,,N,NA,7.682338907,7.682338907,3.610699286,,,,,0,0,Cloudy,HIDED,HIDED,NA,NA,NA,28,86.5,26,62.33333333,6,0-20,40-60,60-80,92.46,HIDED,499,,6
R1SB,Remnant,S,31/08/2024,9:53,Lithocarpus celebicus,Ulaian,15.6,,,,,191.15928,,,,,NA,,,,N,NA,108.4733095,108.4733095,50.98245547,,,,,0,0,Cloudy,HIDED,HIDED,NA,NA,NA,28,86.5,26,62.33333333,6,0-20,40-60,60-80,92.46,HIDED,499,,6
R1SB,Remnant,S,31/08/2024,9:53,Ficus pseudopalma,Lubi lubi palm,12.1,,,,,115.005055,,,,,NA,,,,N,NA,43.20825775,43.20825775,20.30788114,,,,,0,0,Cloudy,HIDED,HIDED,NA,NA,NA,28,86.5,26,62.33333333,6,0-20,40-60,60-80,92.46,HIDED,499,,6
R1SB,Remnant,S,31/08/2024,9:53,Ficus pseudopalma,Lubi lubi palm,7.6,,,,,45.37048,,,,,NA,,,,N,NA,12.58994971,12.58994971,5.917276364,,,,,0,0,Cloudy,HIDED,HIDED,NA,NA,NA,28,86.5,26,62.33333333,6,0-20,40-60,60-80,92.46,HIDED,499,,6
R1SB,Remnant,S,31/08/2024,9:53,Ficus pseudopalma,Lubi lubi palm,13.4,,,,,141.04438,,,,,NA,,,,N,NA,56.6577655,56.6577655,26.62914979,,,,,0,0,Cloudy,HIDED,HIDED,NA,NA,NA,28,86.5,26,62.33333333,6,0-20,40-60,60-80,92.46,HIDED,499,,6
R1SB,Remnant,S,31/08/2024,9:53,Glochidion camiguinense ,Bunot,10.4,,,,,84.95968,,,,,NA,,,,N,NA,36.97380402,36.97380402,17.37768789,,,,,0,0,Cloudy,HIDED,HIDED,NA,NA,NA,28,86.5,26,62.33333333,6,0-20,40-60,60-80,92.46,HIDED,499,,6
R1SB,Remnant,S,31/08/2024,9:53,Radermachera pinnata,Banai-banai,14.7,,,,,169.738695,,,,,NA,,,,N,NA,85.43762253,85.43762253,40.15568259,,,,,0,0,Cloudy,HIDED,HIDED,NA,NA,NA,28,86.5,26,62.33333333,6,0-20,40-60,60-80,92.46,HIDED,499,,6
R1SB,Remnant,S,31/08/2024,9:53,Polyscias nodosa ,Malapapaya,5,,,,,19.6375,,,,,NA,,,,N,NA,3.447612799,3.447612799,1.620378016,,,,,0,0,Cloudy,HIDED,HIDED,NA,NA,NA,28,86.5,26,62.33333333,6,0-20,40-60,60-80,92.46,HIDED,499,,6
R1SB,Remnant,S,31/08/2024,9:53,Glochidion camiguinense ,Bunot,12,,,,,113.112,,,,,NA,,,,N,NA,54.07030985,54.07030985,25.41304563,,,,,0,0,Cloudy,HIDED,HIDED,NA,NA,NA,28,86.5,26,62.33333333,6,0-20,40-60,60-80,92.46,HIDED,499,,6
R1SB,Remnant,S,31/08/2024,9:53,Vitex quinate,Kulipapa,9.5,,,,,70.891375,,,,,NA,,,,N,NA,37.88309024,37.88309024,17.80505241,,,,,0,0,Cloudy,HIDED,HIDED,NA,NA,NA,28,86.5,26,62.33333333,6,0-20,40-60,60-80,92.46,HIDED,499,,6
R1SB,Remnant,S,31/08/2024,9:53,Ficus pseudopalma,Lubi lubi palm,6.8,,,,,36.32152,,,,,NA,,,,N,NA,9.390025346,9.390025346,4.413311913,,,,,0,0,Cloudy,HIDED,HIDED,NA,NA,NA,28,86.5,26,62.33333333,6,0-20,40-60,60-80,92.46,HIDED,499,,6
R1SB,Remnant,S,31/08/2024,9:53,Lithocarpus celebicus,Ulaian,32.3,,,,,819.504295,,,,,16.1,,,,N,454.0646539,728.2619402,454.0646539,213.4103873,,,,,0,0,Cloudy,HIDED,HIDED,NA,NA,NA,28,86.5,26,62.33333333,6,0-20,40-60,60-80,92.46,HIDED,499,,6
R1SB,Remnant,S,31/08/2024,9:53,Alstonia scholaris,Dita,9.2,,,,,66.48472,,,,,NA,,,,N,NA,20.87546967,20.87546967,9.811470745,,,,,0,0,Cloudy,HIDED,HIDED,NA,NA,NA,28,86.5,26,62.33333333,6,0-20,40-60,60-80,92.46,HIDED,499,,6
R1SB,Remnant,S,31/08/2024,9:53,Vitex quinate,Kulipapa,13.7,,,,,147.430495,,,,,NA,,,,N,NA,100.1456318,100.1456318,47.06844695,,,,,0,0,Cloudy,HIDED,HIDED,NA,NA,NA,28,86.5,26,62.33333333,6,0-20,40-60,60-80,92.46,HIDED,499,,6
R1SB,Remnant,S,31/08/2024,9:53,Ficus pseudopalma,Lubi lubi palm,8.5,,,,,56.752375,,,,,NA,,,,N,NA,16.92639416,16.92639416,7.955405255,,,,,0,0,Cloudy,HIDED,HIDED,NA,NA,NA,28,86.5,26,62.33333333,6,0-20,40-60,60-80,92.46,HIDED,499,,6
R1SB,Remnant,S,31/08/2024,9:53,Lithocarpus celebicus,Ulaian,38.8,,,,,1182.52312,,,,,18.8,,,,N,755.5616507,1162.781554,755.5616507,355.1139758,,,,,0,0,Cloudy,HIDED,HIDED,NA,NA,NA,28,86.5,26,62.33333333,6,0-20,40-60,60-80,92.46,HIDED,499,,6
